population,cycle,hamming_weight,a_sh0_r,a_sh1_r,b_sh0_r,b_sh1_r,term_sh0,term_cross01,term_cross10,term_sh1,t0_sh0,t0_sh1
0,11196,10,1,1,1,1,1,1,1,1,1,1
0,11197,6,1,1,0,0,0,0,0,0,1,1
0,11198,12,1,1,1,1,1,1,1,1,1,1
0,11199,6,0,0,1,1,0,0,0,0,1,1
0,11200,4,0,0,0,0,0,0,0,0,1,1
0,11201,6,0,0,1,1,0,0,0,0,1,1
0,11202,2,0,0,0,0,0,0,0,0,0,0
0,11203,2,1,1,0,0,0,0,0,0,0,0
0,11204,0,0,0,0,0,0,0,0,0,0,0
0,11205,0,0,0,0,0,0,0,0,0,0,0
0,11206,0,0,0,0,0,0,0,0,0,0,0
0,11207,0,0,0,0,0,0,0,0,0,0,0
0,11208,2,0,0,0,0,0,0,0,0,1,1
0,11209,4,0,0,1,1,0,0,0,0,0,0
0,11210,4,0,0,1,1,0,0,0,0,1,1
0,11211,4,0,0,1,1,0,0,0,0,0,0
0,11212,0,0,0,0,0,0,0,0,0,0,0
0,11213,2,0,0,0,0,0,0,0,0,1,1
0,11214,6,1,1,0,0,0,0,0,0,1,1
0,11215,10,1,1,1,1,1,1,1,1,0,0
0,11216,2,1,1,0,0,0,0,0,0,0,0
0,11217,4,0,0,1,1,0,0,0,0,1,1
0,11218,6,0,0,1,1,0,0,0,0,1,1
0,11219,4,1,1,0,0,0,0,0,0,0,0
0,11220,8,1,1,1,1,1,1,1,1,0,0
0,11221,0,0,0,0,0,0,0,0,0,0,0
0,11222,2,1,1,0,0,0,0,0,0,0,0
0,11223,4,1,1,0,0,0,0,0,0,1,1
0,11224,4,0,0,0,0,0,0,0,0,1,1
0,11225,6,0,0,1,1,0,0,0,0,1,1
0,11226,4,1,1,0,0,0,0,0,0,0,0
0,11227,4,0,0,1,1,0,0,0,0,1,1
0,11228,6,0,0,1,1,0,0,0,0,1,1
0,11229,6,0,0,1,1,0,0,0,0,1,1
0,11230,2,0,0,0,0,0,0,0,0,0,0
0,11231,0,0,0,0,0,0,0,0,0,0,0
0,11232,0,0,0,0,0,0,0,0,0,0,0
0,11233,10,1,1,1,1,1,1,1,1,1,1
0,11234,6,0,0,1,1,0,0,0,0,1,1
0,11235,6,0,0,1,1,0,0,0,0,1,1
0,11236,12,1,1,1,1,1,1,1,1,1,1
0,11237,12,1,1,1,1,1,1,1,1,1,1
0,11238,12,1,1,1,1,1,1,1,1,1,1
0,11239,4,1,1,0,0,0,0,0,0,0,0
0,11240,2,0,0,1,1,0,0,0,0,0,0
0,11241,10,1,1,1,1,1,1,1,1,1,1
0,11242,4,0,0,1,1,0,0,0,0,0,0
0,11243,0,0,0,0,0,0,0,0,0,0,0
0,11244,4,0,0,1,1,0,0,0,0,1,1
0,11245,10,1,1,1,1,1,1,1,1,0,0
0,11246,4,1,1,0,0,0,0,0,0,1,1
0,11247,6,0,0,1,1,0,0,0,0,1,1
0,11248,6,0,0,1,1,0,0,0,0,1,1
0,11249,6,0,0,1,1,0,0,0,0,1,1
0,11250,2,0,0,0,0,0,0,0,0,0,0
0,11251,0,0,0,0,0,0,0,0,0,0,0
0,11252,2,0,0,1,1,0,0,0,0,0,0
0,11253,0,0,0,0,0,0,0,0,0,0,0
0,11254,2,0,0,0,0,0,0,0,0,1,1
0,11255,2,0,0,0,0,0,0,0,0,0,0
0,11256,0,0,0,0,0,0,0,0,0,0,0
0,11257,0,0,0,0,0,0,0,0,0,0,0
0,11258,2,1,1,0,0,0,0,0,0,0,0
0,11259,2,0,0,1,1,0,0,0,0,0,0
0,11260,8,1,1,1,1,1,1,1,1,0,0
0,11261,10,1,1,1,1,1,1,1,1,1,1
0,11262,4,0,0,0,0,0,0,0,0,1,1
0,11263,4,0,0,1,1,0,0,0,0,0,0
0,11264,8,1,1,1,1,1,1,1,1,0,0
0,11265,0,0,0,0,0,0,0,0,0,0,0
0,11266,10,1,1,1,1,1,1,1,1,1,1
0,11267,4,0,0,1,1,0,0,0,0,0,0
0,11268,0,0,0,0,0,0,0,0,0,0,0
0,11269,2,1,1,0,0,0,0,0,0,0,0
0,11270,4,1,1,0,0,0,0,0,0,1,1
0,11271,6,1,1,0,0,0,0,0,0,1,1
0,11272,10,1,1,1,1,1,1,1,1,0,0
0,11273,0,0,0,0,0,0,0,0,0,0,0
0,11274,2,0,0,0,0,0,0,0,0,1,1
0,11275,4,1,1,0,0,0,0,0,0,0,0
0,11276,8,1,1,1,1,1,1,1,1,0,0
0,11277,2,0,0,1,1,0,0,0,0,0,0
0,11278,2,1,1,0,0,0,0,0,0,0,0
0,11279,2,0,0,1,1,0,0,0,0,0,0
0,11280,0,0,0,0,0,0,0,0,0,0,0
0,11281,2,1,1,0,0,0,0,0,0,0,0
0,11282,2,0,0,1,1,0,0,0,0,0,0
0,11283,8,1,1,1,1,1,1,1,1,0,0
0,11284,2,1,1,0,0,0,0,0,0,0,0
0,11285,2,1,1,0,0,0,0,0,0,0,0
0,11286,2,0,0,1,1,0,0,0,0,0,0
0,11287,4,0,0,1,1,0,0,0,0,1,1
0,11288,12,1,1,1,1,1,1,1,1,1,1
0,11289,4,1,1,0,0,0,0,0,0,0,0
0,11290,2,0,0,0,0,0,0,0,0,1,1
0,11291,4,1,1,0,0,0,0,0,0,0,0
0,11292,4,0,0,1,1,0,0,0,0,1,1
0,11293,2,0,0,0,0,0,0,0,0,0,0
0,11294,0,0,0,0,0,0,0,0,0,0,0
0,11295,0,0,0,0,0,0,0,0,0,0,0
0,11296,4,1,1,0,0,0,0,0,0,1,1
0,11297,6,0,0,1,1,0,0,0,0,1,1
0,11298,4,1,1,0,0,0,0,0,0,0,0
0,11299,2,0,0,1,1,0,0,0,0,0,0
0,11300,2,1,1,0,0,0,0,0,0,0,0
0,11301,8,1,1,1,1,1,1,1,1,0,0
0,11302,4,0,0,1,1,0,0,0,0,1,1
0,11303,4,1,1,0,0,0,0,0,0,0,0
0,11304,0,0,0,0,0,0,0,0,0,0,0
0,11305,0,0,0,0,0,0,0,0,0,0,0
0,11306,0,0,0,0,0,0,0,0,0,0,0
0,11307,0,0,0,0,0,0,0,0,0,0,0
0,11308,0,0,0,0,0,0,0,0,0,0,0
0,11309,4,0,0,1,1,0,0,0,0,1,1
0,11310,2,0,0,0,0,0,0,0,0,0,0
0,11311,10,1,1,1,1,1,1,1,1,1,1
0,11312,4,1,1,0,0,0,0,0,0,0,0
0,11313,2,1,1,0,0,0,0,0,0,0,0
0,11314,2,0,0,1,1,0,0,0,0,0,0
0,11315,4,0,0,1,1,0,0,0,0,1,1
0,11316,2,0,0,0,0,0,0,0,0,0,0
0,11317,10,1,1,1,1,1,1,1,1,1,1
0,11318,6,0,0,1,1,0,0,0,0,1,1
0,11319,10,1,1,1,1,1,1,1,1,0,0
0,11320,2,1,1,0,0,0,0,0,0,0,0
0,11321,2,0,0,0,0,0,0,0,0,1,1
0,11322,12,1,1,1,1,1,1,1,1,1,1
0,11323,2,0,0,0,0,0,0,0,0,0,0
0,11324,2,0,0,1,1,0,0,0,0,0,0
0,11325,2,0,0,1,1,0,0,0,0,0,0
0,11326,4,0,0,1,1,0,0,0,0,1,1
0,11327,6,1,1,0,0,0,0,0,0,1,1
0,11328,4,0,0,1,1,0,0,0,0,0,0
0,11329,10,1,1,1,1,1,1,1,1,1,1
0,11330,12,1,1,1,1,1,1,1,1,1,1
0,11331,6,1,1,0,0,0,0,0,0,1,1
0,11332,4,0,0,0,0,0,0,0,0,1,1
0,11333,2,0,0,0,0,0,0,0,0,0,0
0,11334,4,0,0,1,1,0,0,0,0,1,1
0,11335,6,1,1,0,0,0,0,0,0,1,1
0,11336,12,1,1,1,1,1,1,1,1,1,1
0,11337,12,1,1,1,1,1,1,1,1,1,1
0,11338,6,1,1,0,0,0,0,0,0,1,1
0,11339,6,1,1,0,0,0,0,0,0,1,1
0,11340,12,1,1,1,1,1,1,1,1,1,1
0,11341,4,0,0,0,0,0,0,0,0,1,1
0,11342,12,1,1,1,1,1,1,1,1,1,1
0,11343,12,1,1,1,1,1,1,1,1,1,1
0,11344,6,1,1,0,0,0,0,0,0,1,1
0,11345,4,0,0,1,1,0,0,0,0,0,0
0,11346,2,1,1,0,0,0,0,0,0,0,0
0,11347,4,1,1,0,0,0,0,0,0,1,1
0,11348,4,0,0,1,1,0,0,0,0,0,0
0,11349,10,1,1,1,1,1,1,1,1,1,1
0,11350,12,1,1,1,1,1,1,1,1,1,1
0,11351,4,1,1,0,0,0,0,0,0,0,0
0,11352,2,0,0,0,0,0,0,0,0,1,1
0,11353,2,0,0,0,0,0,0,0,0,0,0
0,11354,4,1,1,0,0,0,0,0,0,1,1
0,11355,4,0,0,1,1,0,0,0,0,0,0
0,11356,0,0,0,0,0,0,0,0,0,0,0
0,11357,0,0,0,0,0,0,0,0,0,0,0
0,11358,0,0,0,0,0,0,0,0,0,0,0
0,11359,0,0,0,0,0,0,0,0,0,0,0
0,11360,0,0,0,0,0,0,0,0,0,0,0
0,11361,2,1,1,0,0,0,0,0,0,0,0
0,11362,4,1,1,0,0,0,0,0,0,1,1
0,11363,6,1,1,0,0,0,0,0,0,1,1
0,11364,4,0,0,0,0,0,0,0,0,1,1
0,11365,4,1,1,0,0,0,0,0,0,0,0
0,11366,8,1,1,1,1,1,1,1,1,0,0
0,11367,4,0,0,1,1,0,0,0,0,1,1
0,11368,12,1,1,1,1,1,1,1,1,1,1
0,11369,6,1,1,0,0,0,0,0,0,1,1
0,11370,4,0,0,0,0,0,0,0,0,1,1
0,11371,6,0,0,1,1,0,0,0,0,1,1
0,11372,4,0,0,1,1,0,0,0,0,0,0
0,11373,2,0,0,0,0,0,0,0,0,1,1
0,11374,10,1,1,1,1,1,1,1,1,0,0
0,11375,4,0,0,1,1,0,0,0,0,1,1
0,11376,2,0,0,0,0,0,0,0,0,0,0
0,11377,0,0,0,0,0,0,0,0,0,0,0
0,11378,10,1,1,1,1,1,1,1,1,1,1
0,11379,6,1,1,0,0,0,0,0,0,1,1
0,11380,4,0,0,0,0,0,0,0,0,1,1
0,11381,6,1,1,0,0,0,0,0,0,1,1
0,11382,4,0,0,0,0,0,0,0,0,1,1
0,11383,2,0,0,0,0,0,0,0,0,0,0
0,11384,2,1,1,0,0,0,0,0,0,0,0
0,11385,8,1,1,1,1,1,1,1,1,0,0
0,11386,0,0,0,0,0,0,0,0,0,0,0
0,11387,2,0,0,0,0,0,0,0,0,1,1
0,11388,12,1,1,1,1,1,1,1,1,1,1
0,11389,10,1,1,1,1,1,1,1,1,0,0
0,11390,8,1,1,1,1,1,1,1,1,0,0
0,11391,2,0,0,1,1,0,0,0,0,0,0
0,11392,0,0,0,0,0,0,0,0,0,0,0
0,11393,4,0,0,1,1,0,0,0,0,1,1
0,11394,6,1,1,0,0,0,0,0,0,1,1
0,11395,4,0,0,0,0,0,0,0,0,1,1
0,11396,2,0,0,0,0,0,0,0,0,0,0
0,11397,4,0,0,1,1,0,0,0,0,1,1
0,11398,6,0,0,1,1,0,0,0,0,1,1
0,11399,4,1,1,0,0,0,0,0,0,0,0
0,11400,2,0,0,0,0,0,0,0,0,1,1
0,11401,6,1,1,0,0,0,0,0,0,1,1
0,11402,4,0,0,0,0,0,0,0,0,1,1
0,11403,4,1,1,0,0,0,0,0,0,0,0
0,11404,2,1,1,0,0,0,0,0,0,0,0
0,11405,2,0,0,0,0,0,0,0,0,1,1
0,11406,2,0,0,0,0,0,0,0,0,0,0
0,11407,0,0,0,0,0,0,0,0,0,0,0
0,11408,0,0,0,0,0,0,0,0,0,0,0
0,11409,0,0,0,0,0,0,0,0,0,0,0
0,11410,2,0,0,1,1,0,0,0,0,0,0
0,11411,2,1,1,0,0,0,0,0,0,0,0
0,11412,4,0,0,1,1,0,0,0,0,1,1
0,11413,12,1,1,1,1,1,1,1,1,1,1
0,11414,2,0,0,0,0,0,0,0,0,0,0
0,11415,0,0,0,0,0,0,0,0,0,0,0
0,11416,10,1,1,1,1,1,1,1,1,1,1
0,11417,4,1,1,0,0,0,0,0,0,0,0
0,11418,2,0,0,1,1,0,0,0,0,0,0
0,11419,4,1,1,0,0,0,0,0,0,1,1
0,11420,6,1,1,0,0,0,0,0,0,1,1
0,11421,10,1,1,1,1,1,1,1,1,0,0
0,11422,4,0,0,1,1,0,0,0,0,1,1
0,11423,4,0,0,1,1,0,0,0,0,0,0
0,11424,8,1,1,1,1,1,1,1,1,0,0
0,11425,0,0,0,0,0,0,0,0,0,0,0
0,11426,2,1,1,0,0,0,0,0,0,0,0
0,11427,8,1,1,1,1,1,1,1,1,0,0
0,11428,10,1,1,1,1,1,1,1,1,1,1
0,11429,2,0,0,0,0,0,0,0,0,0,0
0,11430,10,1,1,1,1,1,1,1,1,1,1
0,11431,6,1,1,0,0,0,0,0,0,1,1
0,11432,6,1,1,0,0,0,0,0,0,1,1
0,11433,4,0,0,1,1,0,0,0,0,0,0
0,11434,0,0,0,0,0,0,0,0,0,0,0
0,11435,4,0,0,1,1,0,0,0,0,1,1
0,11436,12,1,1,1,1,1,1,1,1,1,1
0,11437,6,0,0,1,1,0,0,0,0,1,1
0,11438,4,1,1,0,0,0,0,0,0,0,0
0,11439,4,1,1,0,0,0,0,0,0,1,1
0,11440,6,0,0,1,1,0,0,0,0,1,1
0,11441,6,0,0,1,1,0,0,0,0,1,1
0,11442,4,1,1,0,0,0,0,0,0,0,0
0,11443,2,0,0,1,1,0,0,0,0,0,0
0,11444,2,1,1,0,0,0,0,0,0,0,0
0,11445,4,1,1,0,0,0,0,0,0,1,1
0,11446,2,0,0,0,0,0,0,0,0,0,0
0,11447,2,1,1,0,0,0,0,0,0,0,0
0,11448,2,0,0,1,1,0,0,0,0,0,0
0,11449,0,0,0,0,0,0,0,0,0,0,0
0,11450,10,1,1,1,1,1,1,1,1,1,1
0,11451,6,1,1,0,0,0,0,0,0,1,1
0,11452,12,1,1,1,1,1,1,1,1,1,1
0,11453,6,0,0,1,1,0,0,0,0,1,1
0,11454,4,0,0,0,0,0,0,0,0,1,1
0,11455,6,0,0,1,1,0,0,0,0,1,1
0,11456,2,0,0,0,0,0,0,0,0,0,0
0,11457,2,1,1,0,0,0,0,0,0,0,0
0,11458,0,0,0,0,0,0,0,0,0,0,0
0,11459,0,0,0,0,0,0,0,0,0,0,0
0,11460,0,0,0,0,0,0,0,0,0,0,0
0,11461,0,0,0,0,0,0,0,0,0,0,0
0,11462,2,0,0,0,0,0,0,0,0,1,1
0,11463,4,0,0,1,1,0,0,0,0,0,0
0,11464,4,0,0,1,1,0,0,0,0,1,1
0,11465,4,0,0,1,1,0,0,0,0,0,0
0,11466,0,0,0,0,0,0,0,0,0,0,0
0,11467,2,0,0,0,0,0,0,0,0,1,1
0,11468,6,1,1,0,0,0,0,0,0,1,1
0,11469,10,1,1,1,1,1,1,1,1,0,0
0,11470,2,1,1,0,0,0,0,0,0,0,0
0,11471,4,0,0,1,1,0,0,0,0,1,1
0,11472,6,0,0,1,1,0,0,0,0,1,1
0,11473,4,1,1,0,0,0,0,0,0,0,0
0,11474,8,1,1,1,1,1,1,1,1,0,0
0,11475,0,0,0,0,0,0,0,0,0,0,0
0,11476,2,1,1,0,0,0,0,0,0,0,0
0,11477,4,1,1,0,0,0,0,0,0,1,1
0,11478,4,0,0,0,0,0,0,0,0,1,1
0,11479,6,0,0,1,1,0,0,0,0,1,1
0,11480,4,1,1,0,0,0,0,0,0,0,0
0,11481,4,0,0,1,1,0,0,0,0,1,1
0,11482,6,0,0,1,1,0,0,0,0,1,1
0,11483,6,0,0,1,1,0,0,0,0,1,1
0,11484,2,0,0,0,0,0,0,0,0,0,0
0,11485,0,0,0,0,0,0,0,0,0,0,0
0,11486,0,0,0,0,0,0,0,0,0,0,0
0,11487,10,1,1,1,1,1,1,1,1,1,1
0,11488,6,0,0,1,1,0,0,0,0,1,1
0,11489,6,0,0,1,1,0,0,0,0,1,1
0,11490,12,1,1,1,1,1,1,1,1,1,1
0,11491,12,1,1,1,1,1,1,1,1,1,1
0,11492,12,1,1,1,1,1,1,1,1,1,1
0,11493,4,1,1,0,0,0,0,0,0,0,0
0,11494,2,0,0,1,1,0,0,0,0,0,0
0,11495,10,1,1,1,1,1,1,1,1,1,1
0,11496,4,0,0,1,1,0,0,0,0,0,0
0,11497,0,0,0,0,0,0,0,0,0,0,0
0,11498,4,0,0,1,1,0,0,0,0,1,1
0,11499,10,1,1,1,1,1,1,1,1,0,0
0,11500,4,1,1,0,0,0,0,0,0,1,1
0,11501,6,0,0,1,1,0,0,0,0,1,1
0,11502,6,0,0,1,1,0,0,0,0,1,1
0,11503,6,0,0,1,1,0,0,0,0,1,1
0,11504,2,0,0,0,0,0,0,0,0,0,0
0,11505,0,0,0,0,0,0,0,0,0,0,0
0,11506,2,0,0,1,1,0,0,0,0,0,0
0,11507,0,0,0,0,0,0,0,0,0,0,0
0,11508,2,0,0,0,0,0,0,0,0,1,1
0,11509,2,0,0,0,0,0,0,0,0,0,0
0,11510,0,0,0,0,0,0,0,0,0,0,0
0,11511,0,0,0,0,0,0,0,0,0,0,0
0,11512,2,1,1,0,0,0,0,0,0,0,0
0,11513,2,0,0,1,1,0,0,0,0,0,0
0,11514,8,1,1,1,1,1,1,1,1,0,0
0,11515,10,1,1,1,1,1,1,1,1,1,1
0,11516,4,0,0,0,0,0,0,0,0,1,1
0,11517,4,0,0,1,1,0,0,0,0,0,0
0,11518,8,1,1,1,1,1,1,1,1,0,0
0,11519,0,0,0,0,0,0,0,0,0,0,0
0,11520,10,1,1,1,1,1,1,1,1,1,1
0,11521,4,0,0,1,1,0,0,0,0,0,0
0,11522,0,0,0,0,0,0,0,0,0,0,0
0,11523,2,1,1,0,0,0,0,0,0,0,0
0,11524,4,1,1,0,0,0,0,0,0,1,1
0,11525,6,1,1,0,0,0,0,0,0,1,1
0,11526,10,1,1,1,1,1,1,1,1,0,0
0,11527,0,0,0,0,0,0,0,0,0,0,0
0,11528,2,0,0,0,0,0,0,0,0,1,1
0,11529,4,1,1,0,0,0,0,0,0,0,0
0,11530,8,1,1,1,1,1,1,1,1,0,0
0,11531,2,0,0,1,1,0,0,0,0,0,0
0,11532,2,1,1,0,0,0,0,0,0,0,0
0,11533,2,0,0,1,1,0,0,0,0,0,0
0,11534,0,0,0,0,0,0,0,0,0,0,0
0,11535,2,1,1,0,0,0,0,0,0,0,0
0,11536,2,0,0,1,1,0,0,0,0,0,0
0,11537,8,1,1,1,1,1,1,1,1,0,0
0,11538,2,1,1,0,0,0,0,0,0,0,0
0,11539,2,1,1,0,0,0,0,0,0,0,0
0,11540,2,0,0,1,1,0,0,0,0,0,0
0,11541,4,0,0,1,1,0,0,0,0,1,1
0,11542,12,1,1,1,1,1,1,1,1,1,1
0,11543,4,1,1,0,0,0,0,0,0,0,0
0,11544,2,0,0,0,0,0,0,0,0,1,1
0,11545,4,1,1,0,0,0,0,0,0,0,0
0,11546,4,0,0,1,1,0,0,0,0,1,1
0,11547,2,0,0,0,0,0,0,0,0,0,0
0,11548,0,0,0,0,0,0,0,0,0,0,0
0,11549,0,0,0,0,0,0,0,0,0,0,0
0,11550,4,1,1,0,0,0,0,0,0,1,1
0,11551,6,0,0,1,1,0,0,0,0,1,1
0,11552,4,1,1,0,0,0,0,0,0,0,0
0,11553,2,0,0,1,1,0,0,0,0,0,0
0,11554,2,1,1,0,0,0,0,0,0,0,0
0,11555,8,1,1,1,1,1,1,1,1,0,0
0,11556,4,0,0,1,1,0,0,0,0,1,1
0,11557,4,1,1,0,0,0,0,0,0,0,0
0,11558,0,0,0,0,0,0,0,0,0,0,0
0,11559,0,0,0,0,0,0,0,0,0,0,0
0,11560,0,0,0,0,0,0,0,0,0,0,0
0,11561,0,0,0,0,0,0,0,0,0,0,0
0,11562,0,0,0,0,0,0,0,0,0,0,0
0,11563,4,0,0,1,1,0,0,0,0,1,1
0,11564,2,0,0,0,0,0,0,0,0,0,0
0,11565,10,1,1,1,1,1,1,1,1,1,1
0,11566,4,1,1,0,0,0,0,0,0,0,0
0,11567,2,1,1,0,0,0,0,0,0,0,0
0,11568,2,0,0,1,1,0,0,0,0,0,0
0,11569,4,0,0,1,1,0,0,0,0,1,1
0,11570,2,0,0,0,0,0,0,0,0,0,0
0,11571,10,1,1,1,1,1,1,1,1,1,1
0,11572,6,0,0,1,1,0,0,0,0,1,1
0,11573,10,1,1,1,1,1,1,1,1,0,0
0,11574,2,1,1,0,0,0,0,0,0,0,0
0,11575,2,0,0,0,0,0,0,0,0,1,1
0,11576,12,1,1,1,1,1,1,1,1,1,1
0,11577,2,0,0,0,0,0,0,0,0,0,0
0,11578,2,0,0,1,1,0,0,0,0,0,0
0,11579,2,0,0,1,1,0,0,0,0,0,0
0,11580,4,0,0,1,1,0,0,0,0,1,1
0,11581,6,1,1,0,0,0,0,0,0,1,1
0,11582,4,0,0,1,1,0,0,0,0,0,0
0,11583,10,1,1,1,1,1,1,1,1,1,1
0,11584,12,1,1,1,1,1,1,1,1,1,1
0,11585,6,1,1,0,0,0,0,0,0,1,1
0,11586,4,0,0,0,0,0,0,0,0,1,1
0,11587,2,0,0,0,0,0,0,0,0,0,0
0,11588,4,0,0,1,1,0,0,0,0,1,1
0,11589,6,1,1,0,0,0,0,0,0,1,1
0,11590,12,1,1,1,1,1,1,1,1,1,1
0,11591,12,1,1,1,1,1,1,1,1,1,1
0,11592,6,1,1,0,0,0,0,0,0,1,1
0,11593,6,1,1,0,0,0,0,0,0,1,1
0,11594,12,1,1,1,1,1,1,1,1,1,1
0,11595,4,0,0,0,0,0,0,0,0,1,1
0,11596,12,1,1,1,1,1,1,1,1,1,1
0,11597,12,1,1,1,1,1,1,1,1,1,1
0,11598,6,1,1,0,0,0,0,0,0,1,1
0,11599,4,0,0,1,1,0,0,0,0,0,0
0,11600,2,1,1,0,0,0,0,0,0,0,0
0,11601,4,1,1,0,0,0,0,0,0,1,1
0,11602,4,0,0,1,1,0,0,0,0,0,0
0,11603,10,1,1,1,1,1,1,1,1,1,1
0,11604,12,1,1,1,1,1,1,1,1,1,1
0,11605,4,1,1,0,0,0,0,0,0,0,0
0,11606,2,0,0,0,0,0,0,0,0,1,1
0,11607,2,0,0,0,0,0,0,0,0,0,0
0,11608,4,1,1,0,0,0,0,0,0,1,1
0,11609,4,0,0,1,1,0,0,0,0,0,0
0,11610,0,0,0,0,0,0,0,0,0,0,0
0,11611,0,0,0,0,0,0,0,0,0,0,0
0,11612,0,0,0,0,0,0,0,0,0,0,0
0,11613,0,0,0,0,0,0,0,0,0,0,0
0,11614,0,0,0,0,0,0,0,0,0,0,0
0,11615,2,1,1,0,0,0,0,0,0,0,0
0,11616,4,1,1,0,0,0,0,0,0,1,1
0,11617,6,1,1,0,0,0,0,0,0,1,1
0,11618,4,0,0,0,0,0,0,0,0,1,1
0,11619,4,1,1,0,0,0,0,0,0,0,0
0,11620,8,1,1,1,1,1,1,1,1,0,0
0,11621,4,0,0,1,1,0,0,0,0,1,1
0,11622,12,1,1,1,1,1,1,1,1,1,1
0,11623,6,1,1,0,0,0,0,0,0,1,1
0,11624,4,0,0,0,0,0,0,0,0,1,1
0,11625,6,0,0,1,1,0,0,0,0,1,1
0,11626,4,0,0,1,1,0,0,0,0,0,0
0,11627,2,0,0,0,0,0,0,0,0,1,1
0,11628,10,1,1,1,1,1,1,1,1,0,0
0,11629,4,0,0,1,1,0,0,0,0,1,1
0,11630,2,0,0,0,0,0,0,0,0,0,0
0,11631,0,0,0,0,0,0,0,0,0,0,0
0,11632,10,1,1,1,1,1,1,1,1,1,1
0,11633,6,1,1,0,0,0,0,0,0,1,1
0,11634,4,0,0,0,0,0,0,0,0,1,1
0,11635,6,1,1,0,0,0,0,0,0,1,1
0,11636,4,0,0,0,0,0,0,0,0,1,1
0,11637,2,0,0,0,0,0,0,0,0,0,0
0,11638,2,1,1,0,0,0,0,0,0,0,0
0,11639,8,1,1,1,1,1,1,1,1,0,0
0,11640,0,0,0,0,0,0,0,0,0,0,0
0,11641,2,0,0,0,0,0,0,0,0,1,1
0,11642,12,1,1,1,1,1,1,1,1,1,1
0,11643,10,1,1,1,1,1,1,1,1,0,0
0,11644,8,1,1,1,1,1,1,1,1,0,0
0,11645,2,0,0,1,1,0,0,0,0,0,0
0,11646,0,0,0,0,0,0,0,0,0,0,0
0,11647,4,0,0,1,1,0,0,0,0,1,1
0,11648,6,1,1,0,0,0,0,0,0,1,1
0,11649,4,0,0,0,0,0,0,0,0,1,1
0,11650,2,0,0,0,0,0,0,0,0,0,0
0,11651,4,0,0,1,1,0,0,0,0,1,1
0,11652,6,0,0,1,1,0,0,0,0,1,1
0,11653,4,1,1,0,0,0,0,0,0,0,0
0,11654,2,0,0,0,0,0,0,0,0,1,1
0,11655,6,1,1,0,0,0,0,0,0,1,1
0,11656,4,0,0,0,0,0,0,0,0,1,1
0,11657,4,1,1,0,0,0,0,0,0,0,0
0,11658,2,1,1,0,0,0,0,0,0,0,0
0,11659,2,0,0,0,0,0,0,0,0,1,1
0,11660,2,0,0,0,0,0,0,0,0,0,0
0,11661,0,0,0,0,0,0,0,0,0,0,0
0,11662,0,0,0,0,0,0,0,0,0,0,0
0,11663,0,0,0,0,0,0,0,0,0,0,0
0,11664,2,0,0,1,1,0,0,0,0,0,0
0,11665,2,1,1,0,0,0,0,0,0,0,0
0,11666,4,0,0,1,1,0,0,0,0,1,1
0,11667,12,1,1,1,1,1,1,1,1,1,1
0,11668,2,0,0,0,0,0,0,0,0,0,0
0,11669,0,0,0,0,0,0,0,0,0,0,0
0,11670,10,1,1,1,1,1,1,1,1,1,1
0,11671,4,1,1,0,0,0,0,0,0,0,0
0,11672,2,0,0,1,1,0,0,0,0,0,0
0,11673,4,1,1,0,0,0,0,0,0,1,1
0,11674,6,1,1,0,0,0,0,0,0,1,1
0,11675,10,1,1,1,1,1,1,1,1,0,0
0,11676,4,0,0,1,1,0,0,0,0,1,1
0,11677,4,0,0,1,1,0,0,0,0,0,0
0,11678,8,1,1,1,1,1,1,1,1,0,0
0,11679,0,0,0,0,0,0,0,0,0,0,0
0,11680,2,1,1,0,0,0,0,0,0,0,0
0,11681,8,1,1,1,1,1,1,1,1,0,0
0,11682,10,1,1,1,1,1,1,1,1,1,1
0,11683,2,0,0,0,0,0,0,0,0,0,0
0,11684,10,1,1,1,1,1,1,1,1,1,1
0,11685,6,1,1,0,0,0,0,0,0,1,1
0,11686,6,1,1,0,0,0,0,0,0,1,1
0,11687,4,0,0,1,1,0,0,0,0,0,0
0,11688,0,0,0,0,0,0,0,0,0,0,0
0,11689,4,0,0,1,1,0,0,0,0,1,1
0,11690,12,1,1,1,1,1,1,1,1,1,1
0,11691,6,0,0,1,1,0,0,0,0,1,1
0,11692,4,1,1,0,0,0,0,0,0,0,0
0,11693,4,1,1,0,0,0,0,0,0,1,1
0,11694,6,0,0,1,1,0,0,0,0,1,1
0,11695,6,0,0,1,1,0,0,0,0,1,1
0,11696,4,1,1,0,0,0,0,0,0,0,0
0,11697,2,0,0,1,1,0,0,0,0,0,0
0,11698,2,1,1,0,0,0,0,0,0,0,0
0,11699,4,1,1,0,0,0,0,0,0,1,1
0,11700,2,0,0,0,0,0,0,0,0,0,0
0,11701,2,1,1,0,0,0,0,0,0,0,0
0,11702,2,0,0,1,1,0,0,0,0,0,0
0,11703,0,0,0,0,0,0,0,0,0,0,0
0,11704,10,1,1,1,1,1,1,1,1,1,1
0,11705,6,1,1,0,0,0,0,0,0,1,1
0,11706,12,1,1,1,1,1,1,1,1,1,1
0,11707,6,0,0,1,1,0,0,0,0,1,1
0,11708,4,0,0,0,0,0,0,0,0,1,1
0,11709,6,0,0,1,1,0,0,0,0,1,1
0,11710,2,0,0,0,0,0,0,0,0,0,0
